partida_id,rodata,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_rodata,mandante_clube,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_rodata,visitante_clube,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
4751,14,Santos,Corinthians,Formação Desconhecida,Formação Desconhecida,Corinthians,0,1,14,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0,14,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0
4753,14,Internacional,Gremio,Formação Desconhecida,Formação Desconhecida,Internacional,2,0,14,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0,14,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0
4754,14,Atletico-MG,Palmeiras,Formação Desconhecida,Formação Desconhecida,Atletico-MG,2,1,14,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0,14,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4755,14,Chapecoense,Figueirense,Formação Desconhecida,Formação Desconhecida,Figueirense,0,1,14,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0,14,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4756,14,Sao Paulo,Vitoria,Formação Desconhecida,Formação Desconhecida,Sao Paulo,3,1,14,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,14,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0
4757,15,Goias,Internacional,Formação Desconhecida,Formação Desconhecida,Internacional,0,1,15,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0
4758,15,Corinthians,Bahia,Formação Desconhecida,Formação Desconhecida,-,1,1,15,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0
4761,15,Gremio,Criciuma,Formação Desconhecida,Formação Desconhecida,Gremio,2,0,15,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0
4759,15,Coritiba,Flamengo,Formação Desconhecida,Formação Desconhecida,Flamengo,0,1,15,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4762,15,Cruzeiro,Santos,Formação Desconhecida,Formação Desconhecida,Cruzeiro,3,0,15,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0
4760,15,Palmeiras,Sao Paulo,Formação Desconhecida,Formação Desconhecida,Sao Paulo,1,2,15,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4764,15,Botafogo-RJ,Fluminense,Formação Desconhecida,Formação Desconhecida,Botafogo-RJ,2,0,15,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4766,15,Figueirense,Atletico-MG,Formação Desconhecida,Formação Desconhecida,-,2,2,15,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0
4765,15,Sport,Athletico-PR,Formação Desconhecida,Formação Desconhecida,-,1,1,15,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0,15,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
4767,16,Sport,Palmeiras,Formação Desconhecida,Formação Desconhecida,Sport,2,1,16,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4768,16,Figueirense,Botafogo-RJ,Formação Desconhecida,Formação Desconhecida,Figueirense,1,0,16,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0
4769,16,Santos,Athletico-PR,Formação Desconhecida,Formação Desconhecida,Santos,2,0,16,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
4770,16,Coritiba,Vitoria,Formação Desconhecida,Formação Desconhecida,Coritiba,2,0,16,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0
4772,16,Chapecoense,Fluminense,Formação Desconhecida,Formação Desconhecida,Chapecoense,1,0,16,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4773,16,Flamengo,Atletico-MG,Formação Desconhecida,Formação Desconhecida,Flamengo,2,1,16,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0
4774,16,Internacional,Sao Paulo,Formação Desconhecida,Formação Desconhecida,Sao Paulo,0,1,16,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4775,16,Corinthians,Goias,Formação Desconhecida,Formação Desconhecida,Corinthians,5,2,16,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0
4776,16,Cruzeiro,Gremio,Formação Desconhecida,Formação Desconhecida,Cruzeiro,1,0,16,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,16,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0
4777,17,Atletico-MG,Internacional,Formação Desconhecida,Formação Desconhecida,Atletico-MG,1,0,17,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0
4778,17,Botafogo-RJ,Chapecoense,Formação Desconhecida,Formação Desconhecida,Botafogo-RJ,1,0,17,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4779,17,Palmeiras,Coritiba,Formação Desconhecida,Formação Desconhecida,Palmeiras,1,0,17,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0
4780,17,Gremio,Corinthians,Formação Desconhecida,Formação Desconhecida,Gremio,2,1,17,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0
4781,17,Criciuma,Flamengo,Formação Desconhecida,Formação Desconhecida,Flamengo,0,2,17,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4782,17,Vitoria,Figueirense,Formação Desconhecida,Formação Desconhecida,Figueirense,0,1,17,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4783,17,Sao Paulo,Santos,Formação Desconhecida,Formação Desconhecida,Sao Paulo,2,1,17,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0
4784,17,Fluminense,Sport,Formação Desconhecida,Formação Desconhecida,Fluminense,4,0,17,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0
4785,17,Goias,Cruzeiro,Formação Desconhecida,Formação Desconhecida,Cruzeiro,0,1,17,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0,17,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0
4788,18,Cruzeiro,Chapecoense,Formação Desconhecida,Formação Desconhecida,Cruzeiro,4,2,18,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4787,18,Palmeiras,Internacional,Formação Desconhecida,Formação Desconhecida,Internacional,0,1,18,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0
4791,18,Sport,Criciuma,Formação Desconhecida,Formação Desconhecida,Sport,2,0,18,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0
4793,18,Botafogo-RJ,Santos,Formação Desconhecida,Formação Desconhecida,Botafogo-RJ,1,0,18,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0
4789,18,Corinthians,Fluminense,Formação Desconhecida,Formação Desconhecida,-,1,1,18,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4792,18,Figueirense,Sao Paulo,Formação Desconhecida,Formação Desconhecida,-,1,1,18,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4794,18,Gremio,Bahia,Formação Desconhecida,Formação Desconhecida,Gremio,1,0,18,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0
4796,18,Vitoria,Flamengo,Formação Desconhecida,Formação Desconhecida,Flamengo,1,2,18,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,18,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4798,19,Flamengo,Gremio,Formação Desconhecida,Formação Desconhecida,Gremio,0,1,19,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0
4797,19,Santos,Vitoria,Formação Desconhecida,Formação Desconhecida,Santos,3,1,19,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0
4802,19,Atletico-MG,Botafogo-RJ,Formação Desconhecida,Formação Desconhecida,Atletico-MG,1,0,19,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0
4800,19,Sao Paulo,Sport,Formação Desconhecida,Formação Desconhecida,Sao Paulo,2,0,19,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0
4803,19,Fluminense,Cruzeiro,Formação Desconhecida,Formação Desconhecida,-,3,3,19,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0
4805,19,Athletico-PR,Palmeiras,Formação Desconhecida,Formação Desconhecida,-,1,1,19,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4806,19,Internacional,Figueirense,Formação Desconhecida,Formação Desconhecida,Figueirense,2,3,19,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0,19,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4807,20,Gremio,Athletico-PR,Formação Desconhecida,Formação Desconhecida,Gremio,1,0,20,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
4808,20,Palmeiras,Criciuma,4-2-2-2,4-2-3-1,Palmeiras,1,0,20,Palmeiras,0,44%,384,18,4,0,1,5,20,Criciuma,0,56%,471,17,3,0,1,6
4809,20,Figueirense,Fluminense,Formação Desconhecida,Formação Desconhecida,-,1,1,20,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4810,20,Sport,Santos,Formação Desconhecida,Formação Desconhecida,Sport,3,1,20,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0
4811,20,Coritiba,Chapecoense,Formação Desconhecida,Formação Desconhecida,Coritiba,3,0,20,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4813,20,Botafogo-RJ,Sao Paulo,Formação Desconhecida,Formação Desconhecida,Sao Paulo,2,4,20,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4814,20,Vitoria,Internacional,Formação Desconhecida,Formação Desconhecida,Vitoria,2,0,20,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0
4815,20,Corinthians,Atletico-MG,Formação Desconhecida,Formação Desconhecida,Corinthians,1,0,20,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0
4816,20,Cruzeiro,Bahia,Formação Desconhecida,Formação Desconhecida,Cruzeiro,2,1,20,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,20,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0
4817,21,Fluminense,Palmeiras,Formação Desconhecida,Formação Desconhecida,Fluminense,3,0,21,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4818,21,Chapecoense,Sport,Formação Desconhecida,Formação Desconhecida,Chapecoense,3,1,21,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0
4819,21,Santos,Coritiba,Formação Desconhecida,Formação Desconhecida,Santos,2,1,21,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0
4820,21,Bahia,Figueirense,Formação Desconhecida,Formação Desconhecida,Bahia,3,0,21,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4822,21,Flamengo,Corinthians,Formação Desconhecida,Formação Desconhecida,Flamengo,1,0,21,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0
4821,21,Internacional,Botafogo-RJ,Formação Desconhecida,Formação Desconhecida,Internacional,2,0,21,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0
4823,21,Sao Paulo,Cruzeiro,Formação Desconhecida,Formação Desconhecida,Sao Paulo,2,0,21,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0
4824,21,Athletico-PR,Vitoria,Formação Desconhecida,Formação Desconhecida,Athletico-PR,2,0,21,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0
4826,21,Criciuma,Goias,Formação Desconhecida,Formação Desconhecida,Criciuma,1,0,21,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0,21,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0
4827,22,Vitoria,Fluminense,Formação Desconhecida,Formação Desconhecida,Vitoria,3,1,22,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4828,22,Cruzeiro,Athletico-PR,Formação Desconhecida,Formação Desconhecida,Cruzeiro,2,0,22,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
4830,22,Figueirense,Criciuma,Formação Desconhecida,Formação Desconhecida,-,1,1,22,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0
4831,22,Botafogo-RJ,Bahia,Formação Desconhecida,Formação Desconhecida,Bahia,2,3,22,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0
4833,22,Coritiba,Sao Paulo,4-3-2-1,4-4-2,Coritiba,3,1,22,Coritiba,0,43%,360,14,5,0,1,11,22,Sao Paulo,0,57%,481,10,1,0,3,2
4832,22,Palmeiras,Flamengo,Formação Desconhecida,Formação Desconhecida,-,2,2,22,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4834,22,Corinthians,Chapecoense,Formação Desconhecida,Formação Desconhecida,-,1,1,22,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4835,22,Goias,Atletico-MG,Formação Desconhecida,Formação Desconhecida,Atletico-MG,2,3,22,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0,22,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0
4837,23,Athletico-PR,Internacional,Formação Desconhecida,Formação Desconhecida,Internacional,0,1,23,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0
4838,23,Criciuma,Botafogo-RJ,Formação Desconhecida,Formação Desconhecida,-,1,1,23,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0
4839,23,Cruzeiro,Atletico-MG,Formação Desconhecida,Formação Desconhecida,Atletico-MG,2,3,23,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0
4843,23,Vitoria,Bahia,Formação Desconhecida,Formação Desconhecida,Vitoria,2,1,23,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0
4840,23,Flamengo,Fluminense,Formação Desconhecida,Formação Desconhecida,-,1,1,23,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4842,23,Corinthians,Sao Paulo,Formação Desconhecida,Formação Desconhecida,Corinthians,3,2,23,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4841,23,Sport,Coritiba,Formação Desconhecida,Formação Desconhecida,Sport,1,0,23,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0
4845,23,Goias,Palmeiras,Formação Desconhecida,Formação Desconhecida,Goias,6,0,23,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4846,23,Gremio,Chapecoense,4-1-4-1,4-2-3-1,Gremio,1,0,23,Gremio,0,42%,357,20,2,0,1,9,23,Chapecoense,0,58%,477,14,4,0,2,4
4844,23,Santos,Figueirense,Formação Desconhecida,Formação Desconhecida,Santos,3,1,23,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0,23,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4847,24,Internacional,Criciuma,Formação Desconhecida,Formação Desconhecida,Internacional,3,0,24,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0
4848,24,Coritiba,Cruzeiro,Formação Desconhecida,Formação Desconhecida,Cruzeiro,1,2,24,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0
4850,24,Chapecoense,Athletico-PR,Formação Desconhecida,Formação Desconhecida,Chapecoense,3,0,24,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
4849,24,Bahia,Sport,Formação Desconhecida,Formação Desconhecida,Bahia,1,0,24,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0
4852,24,Figueirense,Corinthians,Formação Desconhecida,Formação Desconhecida,Figueirense,1,0,24,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0
4851,24,Sao Paulo,Flamengo,Formação Desconhecida,Formação Desconhecida,-,2,2,24,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4855,24,Botafogo-RJ,Goias,Formação Desconhecida,Formação Desconhecida,Botafogo-RJ,1,0,24,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0
4854,24,Palmeiras,Vitoria,Formação Desconhecida,Formação Desconhecida,Palmeiras,2,0,24,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0,24,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0
4856,24,Atletico-MG,Santos,4-2-3-1,4-2-3-1,Atletico-MG,3,2,24,Atletico-MG,0,52%,394,16,3,0,5,2,24,Santos,0,48%,355,18,3,0,6,10
4857,25,Chapecoense,Criciuma,Formação Desconhecida,Formação Desconhecida,-,1,1,25,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0
4859,25,Sao Paulo,Fluminense,Formação Desconhecida,Formação Desconhecida,Fluminense,1,3,25,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4862,25,Botafogo-RJ,Gremio,Formação Desconhecida,Formação Desconhecida,Gremio,0,2,25,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0
4860,25,Bahia,Flamengo,Formação Desconhecida,Formação Desconhecida,Bahia,2,1,25,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4861,25,Athletico-PR,Corinthians,Formação Desconhecida,Formação Desconhecida,Athletico-PR,1,0,25,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0
4863,25,Atletico-MG,Vitoria,Formação Desconhecida,Formação Desconhecida,Atletico-MG,2,0,25,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0
4866,25,Santos,Goias,Formação Desconhecida,Formação Desconhecida,Santos,2,0,25,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0
4864,25,Figueirense,Palmeiras,Formação Desconhecida,Formação Desconhecida,Figueirense,3,1,25,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0,25,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4865,25,Internacional,Coritiba,4-2-3-1,4-2-2-2,Internacional,4,2,25,Internacional,0,52%,477,12,1,0,1,6,25,Coritiba,0,48%,437,11,1,0,1,11
4867,26,Palmeiras,Chapecoense,Formação Desconhecida,Formação Desconhecida,Palmeiras,4,2,26,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Chapecoense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4868,26,Flamengo,Santos,Formação Desconhecida,Formação Desconhecida,Santos,0,1,26,Flamengo,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Santos,0,Porcentagem Desconhecida,0,0,0,0,0,0
4871,26,Vitoria,Botafogo-RJ,Formação Desconhecida,Formação Desconhecida,Vitoria,2,1,26,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0
4869,26,Fluminense,Bahia,Formação Desconhecida,Formação Desconhecida,-,1,1,26,Fluminense,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Bahia,0,Porcentagem Desconhecida,0,0,0,0,0,0
4872,26,Gremio,Sao Paulo,Formação Desconhecida,Formação Desconhecida,Sao Paulo,0,1,26,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0
4870,26,Coritiba,Athletico-PR,4-2-2-2,4-3-3,Coritiba,1,0,26,Coritiba,0,57%,364,18,2,0,1,6,26,Athletico-PR,0,43%,269,19,2,0,1,6
4875,26,Criciuma,Atletico-MG,Formação Desconhecida,Formação Desconhecida,Criciuma,3,1,26,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0
4873,26,Corinthians,Sport,Formação Desconhecida,Formação Desconhecida,Corinthians,3,0,26,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0
4874,26,Cruzeiro,Internacional,Formação Desconhecida,Formação Desconhecida,Cruzeiro,2,1,26,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Internacional,0,Porcentagem Desconhecida,0,0,0,0,0,0
4876,26,Goias,Figueirense,Formação Desconhecida,Formação Desconhecida,Goias,1,0,26,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0,26,Figueirense,0,Porcentagem Desconhecida,0,0,0,0,0,0
4879,27,Sao Paulo,Athletico-PR,Formação Desconhecida,Formação Desconhecida,Sao Paulo,1,0,27,Sao Paulo,0,Porcentagem Desconhecida,0,0,0,0,0,0,27,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
4877,27,Botafogo-RJ,Palmeiras,Formação Desconhecida,Formação Desconhecida,Palmeiras,0,1,27,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0,27,Palmeiras,0,Porcentagem Desconhecida,0,0,0,0,0,0
4878,27,Coritiba,Criciuma,Formação Desconhecida,Formação Desconhecida,Coritiba,1,0,27,Coritiba,0,Porcentagem Desconhecida,0,0,0,0,0,0,27,Criciuma,0,Porcentagem Desconhecida,0,0,0,0,0,0
4880,27,Vitoria,Goias,Formação Desconhecida,Formação Desconhecida,-,2,2,27,Vitoria,0,Porcentagem Desconhecida,0,0,0,0,0,0,27,Goias,0,Porcentagem Desconhecida,0,0,0,0,0,0
4882,27,Gremio,Sport,Formação Desconhecida,Formação Desconhecida,Gremio,2,0,27,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0,27,Sport,0,Porcentagem Desconhecida,0,0,0,0,0,0
4881,27,Cruzeiro,Corinthians,Formação Desconhecida,Formação Desconhecida,Corinthians,0,1,27,Cruzeiro,0,Porcentagem Desconhecida,0,0,0,0,0,0,27,Corinthians,0,Porcentagem Desconhecida,0,0,0,0,0,0
